1574,392.77,364.36,28.41,800,17.25,65.3,65.3,410.02,60.38,4.91
1575,393.03,364.6,28.43,800,17.79,67.19,67.19000000000001,410.82,62.26,4.93
1576,393.49,365.07,28.42,800,18.13,68.39,68.39,411.62,63.44,4.95
1577,394.72,366.26,28.46,800,17.7,66.92,66.92,412.42,61.95,4.97
1578,394.67,366.26,28.41,800,18.55,69.92,69.92,413.22,64.93000000000001,4.99
1579,395.41,366.97,28.43,800,18.61,70.15000000000001,70.15000000000001,414.02,65.15000000000001,5
1580,396.09,367.69,28.41,800,18.73,70.56,70.56,414.82,65.54000000000001,5.02
1581,397.04,368.64,28.41,800,18.58,70.06,70.06,415.62,65.02,5.04
1582,397.99,369.59,28.41,800,18.43,69.55,69.55,416.42,64.48999999999999,5.06
1583,398.72,370.3,28.42,800,18.5,69.83,69.83,417.22,64.75,5.08
1584,398.94,370.53,28.41,800,19.08,71.87,71.87,418.02,66.77,5.1
1585,399.66,371.25,28.41,800,19.16,72.19,72.19,418.82,67.08,5.12
1586,400.84,372.43,28.41,800,18.78,70.86,70.86,419.62,65.72,5.14
1587,401.29,372.91,28.38,800,19.13,72.11,72.11,420.42,66.95,5.15
1588,402.02,373.62,28.4,800,19.2,72.39,72.39,421.22,67.22,5.17
1589,402.98,374.57,28.41,800,19.04,71.84,71.84,422.02,66.65000000000001,5.19
1590,403.44,375.04,28.4,800,19.38,73.04000000000001,73.04000000000001,422.82,67.83,5.21
1591,403.91,375.52,28.4,800,19.71,74.2,74.2,423.62,68.97,5.23
1592,404.84,376.47,28.37,800,19.58,73.79000000000001,73.79000000000001,424.42,68.54000000000001,5.25
1593,405.82,377.42,28.41,800,19.4,73.16,73.16,425.22,67.89,5.27
1594,406.52,378.13,28.4,800,19.5,73.53,73.53,426.02,68.23999999999999,5.29
1595,407,378.6,28.4,800,19.82,74.69,74.69,426.82,69.38,5.31
1596,408.18,379.79,28.4,800,19.44,73.36,73.36,427.62,68.04000000000001,5.33
1597,408.89,380.5,28.4,800,19.53,73.7,73.7,428.42,68.34999999999999,5.35
1598,409.59,381.21,28.38,800,19.63,74.06999999999999,74.07000000000001,429.22,68.7,5.37
1599,410.29,381.92,28.37,800,19.73,74.45,74.45,430.02,69.06,5.39
1600,410.77,382.39,28.38,800,20.04,75.56,75.56,430.82,70.16,5.41
1601,411.5,383.1,28.4,800,20.12,75.84999999999999,75.84999999999999,431.62,70.42,5.43
1602,412.67,384.29,28.38,800,19.75,74.56999999999999,74.57000000000001,432.42,69.12,5.45
1603,413.37,385,28.37,800,19.85,74.95,74.95,433.22,69.48,5.47
1604,413.88,385.47,28.41,800,20.14,75.98,75.98,434.02,70.48999999999999,5.49
1605,415.04,386.66,28.38,800,19.78,74.73999999999999,74.73999999999999,434.82,69.23999999999999,5.51
1606,415.52,387.13,28.4,800,20.1,75.86,75.86,435.62,70.33,5.53
1607,416.71,388.31,28.4,800,19.71,74.54000000000001,74.53999999999999,436.42,68.98999999999999,5.55
1608,416.96,388.55,28.41,800,20.26,76.48,76.48,437.22,70.92,5.57
1609,417.89,389.5,28.4,800,20.13,76.04000000000001,76.03999999999999,438.02,70.45,5.59
1610,419.05,390.68,28.37,800,19.77,74.81,74.81,438.82,69.2,5.61
1611,420.02,391.63,28.4,800,19.6,74.22,74.22,439.62,68.59999999999999,5.63
1612,420.69,392.33,28.36,800,19.73,74.7,74.7,440.42,69.05,5.65
1613,421.66,393.28,28.38,800,19.56,74.11,74.11,441.22,68.45,5.67
1614,422.85,394.46,28.38,800,19.17,72.79000000000001,72.78999999999999,442.02,67.11,5.69
1615,423.55,395.17,28.38,800,19.26,73.13,73.13,442.82,67.43000000000001,5.7
1616,424.51,396.12,28.4,800,19.11,72.59,72.59,443.62,66.87,5.72
1617,425.21,396.83,28.38,800,19.21,72.98,72.98,444.42,67.23,5.74
1618,425.43,397.06,28.37,800,19.79,75.01000000000001,75.01000000000001,445.22,69.25,5.76
1619,426.84,398.48,28.36,800,19.18,72.92,72.92,446.02,67.13,5.78
1620,427.55,399.19,28.36,800,19.27,73.25,73.25,446.82,67.45,5.8
1621,428.53,400.14,28.4,800,19.09,72.63,72.63,447.62,66.81,5.82
1622,429.71,401.32,28.4,800,18.71,71.31,71.31,448.42,65.47,5.84
1623,430.4,402.03,28.37,800,18.82,71.73999999999999,71.74000000000001,449.22,65.88,5.86
1624,431.13,402.73,28.4,800,18.89,71.98999999999999,71.98999999999999,450.02,66.11,5.88
1625,431.81,403.44,28.37,800,19.01,72.42,72.42,450.82,66.52,5.9
1626,433.02,404.62,28.4,800,18.6,71.02,71.02000000000001,451.62,65.09999999999999,5.91
1627,433.7,405.33,28.37,800,18.72,71.45,71.45,452.42,65.51000000000001,5.93
1628,434.63,406.28,28.36,800,18.59,71,71,453.22,65.05,5.95
1629,435.35,406.98,28.37,800,18.67,71.3,71.3,454.02,65.33,5.97
1630,436.56,408.16,28.4,800,18.26,69.90000000000001,69.89999999999999,454.82,63.91,5.99
1631,437.24,408.87,28.37,800,18.38,70.33,70.33,455.62,64.31999999999999,6.01
1632,437.96,409.58,28.38,800,18.46,70.62,70.62,456.42,64.59999999999999,6.03
1633,439.13,410.76,28.37,800,18.09,69.36,69.36,457.22,63.31,6.04
1634,439.82,411.47,28.36,800,18.19,69.73999999999999,69.74000000000001,458.02,63.68,6.06
1635,441.04,412.65,28.4,800,17.78,68.3,68.30000000000001,458.82,62.22,6.08
1636,441.99,413.59,28.4,800,17.63,67.81,67.81,459.62,61.72,6.1
1637,442.68,414.3,28.38,800,17.74,68.2,68.2,460.42,62.08,6.12
1638,443.14,414.77,28.37,800,18.08,69.41,69.41000000000001,461.22,63.28,6.13
1639,444.82,416.42,28.4,800,17.2,66.36,66.36,462.02,60.21,6.15
1640,445.48,417.13,28.36,800,17.34,66.84,66.84,462.82,60.67,6.17
1641,445.97,417.6,28.37,800,17.65,67.95999999999999,67.95999999999999,463.62,61.78,6.19
1642,447.41,419.01,28.4,800,17.01,65.73999999999999,65.73999999999999,464.42,59.54,6.2
1643,448.08,419.72,28.36,800,17.14,66.22,66.22,465.22,60,6.22
1644,448.81,420.43,28.38,800,17.21,66.47,66.47,466.02,60.23,6.24
1645,449.96,421.61,28.36,800,16.86,65.26000000000001,65.25999999999999,466.82,59,6.25
1646,450.9,422.55,28.36,800,16.72,64.77,64.77000000000001,467.62,58.5,6.27
1647,451.88,423.49,28.4,800,16.53,64.16,64.16,468.42,57.87,6.29
1648,452.57,424.2,28.37,800,16.65,64.59,64.59,469.22,58.29,6.3
1649,453.77,425.37,28.4,800,16.25,63.2,63.2,470.02,56.87,6.32
1650,454.48,426.08,28.4,800,16.34,63.54,63.54,470.82,57.2,6.34
1651,455.38,427.02,28.36,800,16.24,63.2,63.2,471.62,56.84,6.35
1652,456.08,427.73,28.36,800,16.33,63.54,63.54,472.42,57.17,6.37
