Record Length,4096,,Source,CH1,CH2
Sample Interval,0.0000014648439,,Second,Volt,Volt
,,,-0.00149400013,0.41600,0.00800
,,,-0.00149200013,0.40800,-0.00400
,,,-0.00149000013,0.40000,0.00600
,,,-0.00148800013,0.40000,-0.00200
,,,-0.00148600013,0.41600,0.01000
,,,-0.00148400013,0.40800,-0.00400
,,,-0.00148200013,0.40800,0.00600
,,,-0.00148000013,0.40800,-0.00400
,,,-0.00147800013,0.41600,0.01400
,,,-0.00147600013,0.40000,0.00
,,,-0.00147400000,0.40000,0.00600
,,,-0.00147200013,0.37600,0.00
,,,-0.00147000013,0.36800,0.00600
,,,-0.00146800013,0.40000,0.00800
,,,-0.00146600013,0.40000,0.00800
,,,-0.00146400013,0.39200,0.00200
,,,-0.00146200013,0.38400,0.00600
,,,-0.00146000000,0.38400,0.00
,,,-0.00145800000,0.39200,0.00400
,,,-0.00145600000,0.36000,0.00400
,,,-0.00145400000,0.40000,0.00800
,,,-0.00145200013,0.37600,0.00
,,,-0.00145000013,0.37600,0.00600
,,,-0.00144800013,0.36800,0.02000
,,,-0.00144600013,0.38400,-0.00400
,,,-0.00144400000,0.36800,0.00400
,,,-0.00144200000,0.38400,0.00400
,,,-0.00144000013,0.37600,0.00800
,,,-0.00143800013,0.36800,-0.00400
,,,-0.00143600013,0.36800,0.00800
,,,-0.00143400013,0.36800,0.00400
,,,-0.00143200025,0.36000,0.01000
,,,-0.00143000013,0.36800,0.00400
,,,-0.00142800013,0.37600,0.01200
,,,-0.00142600013,0.36000,-0.00400
,,,-0.00142400013,0.37600,0.01200
,,,-0.00142200013,0.36000,0.00200
,,,-0.00142000013,0.37600,-0.00200
,,,-0.00141800013,0.35200,0.00
,,,-0.00141600013,0.36800,0.00
,,,-0.00141400000,0.36000,0.01000
,,,-0.00141200013,0.37600,0.00
,,,-0.00141000013,0.35200,0.00
,,,-0.00140800013,0.36800,-0.01000
,,,-0.00140600013,0.35200,0.00600
,,,-0.00140400013,0.34400,0.00200
,,,-0.00140200013,0.35200,0.00200
,,,-0.00140000013,0.37600,-0.00400
,,,-0.00139800000,0.36000,0.01000
,,,-0.00139600000,0.37600,-0.00800
,,,-0.00139400000,0.36000,0.00600
,,,-0.00139200013,0.36800,-0.00400
,,,-0.00139000013,0.35200,0.00800
,,,-0.00138800013,0.35200,0.01000
,,,-0.00138600013,0.34400,0.00400
,,,-0.00138400000,0.34400,0.00600
,,,-0.00138200000,0.35200,0.01600
,,,-0.00138000013,0.35200,0.01000
,,,-0.00137800013,0.35200,0.00200
,,,-0.00137600013,0.34400,0.00600
,,,-0.00137400013,0.34400,-0.01000
,,,-0.00137200025,0.34400,0.03600
,,,-0.00137000013,0.33600,0.00200
,,,-0.00136800013,0.33600,0.01000
,,,-0.00136600013,0.34400,0.00200
,,,-0.00136400013,0.33600,0.00400
,,,-0.00136200013,0.32800,0.00600
,,,-0.00136000013,0.33600,-0.00200
,,,-0.00135800013,0.33600,0.01200
,,,-0.00135600013,0.33600,-0.00800
,,,-0.00135400013,0.32800,0.00800
,,,-0.00135200013,0.32800,0.00
,,,-0.00135000013,0.30400,0.00400
,,,-0.00134800013,0.28000,-0.01600
,,,-0.00134600013,0.27200,0.01000
,,,-0.00134400013,0.28800,-0.01000
,,,-0.00134200013,0.35200,0.00600
,,,-0.00134000013,0.35200,0.00400
,,,-0.00133800000,0.34400,0.00600
,,,-0.00133600000,0.32800,0.00200
,,,-0.00133400000,0.33600,0.00800
,,,-0.00133200013,0.32800,0.00600
,,,-0.00133000013,0.34400,-0.01400
,,,-0.00132800013,0.32800,0.00
,,,-0.00132600013,0.33600,-0.00800
,,,-0.00132400013,0.31200,0.00200
,,,-0.00132200000,0.32800,-0.01800
,,,-0.00132000000,0.32000,-0.00200
,,,-0.00131800000,0.31200,-0.01800
,,,-0.00131600000,0.32000,0.00200
,,,-0.00131400000,0.30400,0.00400
,,,-0.00131200013,0.32000,-0.00200
,,,-0.00131000013,0.32000,-0.00200
,,,-0.00130800013,0.31200,0.00
,,,-0.00130600000,0.29600,-0.00800
,,,-0.00130400000,0.32000,-0.00200
,,,-0.00130200000,0.29600,0.00600
,,,-0.00130000013,0.31200,-0.01000
,,,-0.00129800013,0.29600,0.00600
,,,-0.00129600013,0.31200,-0.00400
,,,-0.00129400013,0.30400,-0.00400
,,,-0.00129200013,0.30400,-0.01000
,,,-0.00129000013,0.31200,-0.00400
,,,-0.00128800013,0.31200,-0.00200
,,,-0.00128600013,0.32000,-0.01000
,,,-0.00128400013,0.31200,0.00
,,,-0.00128200013,0.31200,-0.01000
,,,-0.00128000013,0.30400,0.00400
,,,-0.00127800013,0.32000,-0.01600
,,,-0.00127600000,0.30400,-0.00200
,,,-0.00127400000,0.32000,-0.01200
,,,-0.00127200013,0.31200,-0.01000
,,,-0.00127000013,0.31200,-0.00800
,,,-0.00126800013,0.30400,-0.00400
,,,-0.00126600013,0.30400,-0.01400
,,,-0.00126400013,0.29600,-0.01000
,,,-0.00126200013,0.30400,-0.01400
,,,-0.00126000000,0.28800,-0.01800
,,,-0.00125800000,0.30400,-0.01800
,,,-0.00125600000,0.29600,0.00
,,,-0.00125400000,0.29600,-0.01000
,,,-0.00125200013,0.28000,-0.00200
,,,-0.00125000013,0.29600,-0.00800
,,,-0.00124800013,0.28000,-0.00800
,,,-0.00124600000,0.28800,-0.01600
,,,-0.00124400000,0.28000,-0.00400
,,,-0.00124200000,0.28800,-0.01000
,,,-0.00124000013,0.25600,-0.00200
,,,-0.00123800013,0.24000,-0.00800
,,,-0.00123600013,0.26400,-0.00400
,,,-0.00123400013,0.30400,-0.00800
,,,-0.00123200013,0.29600,-0.02000
,,,-0.00123000013,0.29600,-0.00400
,,,-0.00122800013,0.28000,-0.00200
,,,-0.00122600013,0.28000,-0.00400
,,,-0.00122400013,0.28000,0.00400
,,,-0.00122200013,0.27200,0.00
,,,-0.00122000013,0.27200,0.00
,,,-0.00121800013,0.27200,0.00
,,,-0.00121600000,0.27200,-0.00400
,,,-0.00121400000,0.28800,-0.01000
,,,-0.00121200013,0.26400,0.00200
,,,-0.00121000013,0.27200,-0.00800
,,,-0.00120800013,0.26400,0.00
,,,-0.00120600013,0.28800,-0.01600
,,,-0.00120400013,0.27200,-0.01400
,,,-0.00120200013,0.28800,-0.01600
,,,-0.00120000000,0.27200,-0.01000
,,,-0.00119800000,0.27200,-0.00400
,,,-0.00119600000,0.28000,-0.02200
,,,-0.00119400000,0.28800,-0.02000
,,,-0.00119200013,0.26400,-0.00800
,,,-0.00119000013,0.27200,-0.01200
,,,-0.00118800013,0.26400,0.00
,,,-0.00118600013,0.28800,-0.02000
,,,-0.00118400000,0.68800,0.03400
,,,-0.00118200000,0.68800,0.01000
,,,-0.00118000000,0.64800,0.03000
,,,-0.00117800000,0.68000,0.02200
,,,-0.00117600000,0.66400,0.03000
,,,-0.00117400000,0.65600,0.00400
,,,-0.00117200013,0.66400,0.03200
,,,-0.00117000000,0.67200,0.02000
,,,-0.00116800000,0.66400,0.02800
,,,-0.00116600000,0.68000,0.01400
,,,-0.00116400000,0.65600,0.02400
,,,-0.00116200000,0.64800,0.01200
,,,-0.00116000013,0.66400,0.02000
,,,-0.00115800013,0.67200,0.01600
,,,-0.00115600013,0.63200,0.01200
,,,-0.00115400000,0.67200,0.00800
,,,-0.00115200013,0.65600,0.01600
,,,-0.00115000013,0.66400,0.01800
,,,-0.00114800013,0.65600,0.01000
,,,-0.00114600013,0.64800,0.00800
,,,-0.00114400013,0.66400,0.01200
,,,-0.00114200013,0.65600,0.01000
,,,-0.00114000013,0.66400,0.01200
,,,-0.00113800000,0.64000,0.00600
,,,-0.00113600000,0.66400,0.01200
,,,-0.00113400000,0.67200,0.01200
,,,-0.00113200013,0.65600,0.01000
,,,-0.00113000013,0.64800,-0.00400
,,,-0.00112800013,0.65600,0.02400
,,,-0.00112600013,0.65600,0.00600
,,,-0.00112400000,0.64800,0.01600
,,,-0.00112200000,0.64800,0.01000
,,,-0.00112000000,0.64800,0.02000
,,,-0.00111800000,0.64800,0.00800
,,,-0.00111600000,0.68000,0.01800
,,,-0.00111400000,0.66400,0.00800
,,,-0.00111200013,0.66400,0.01600
,,,-0.00111000013,0.66400,0.01000
,,,-0.00110800000,0.64000,0.01800
,,,-0.00110600000,0.67200,0.01200
,,,-0.00110400000,0.65600,0.02200
,,,-0.00110200000,0.64800,0.02400
,,,-0.00110000013,0.64800,0.02000
,,,-0.00109800013,0.65600,0.01200
,,,-0.00109600013,0.66400,0.02800
,,,-0.00109400013,0.64000,0.01400
,,,-0.00109200013,0.64800,0.02200
,,,-0.00109000013,0.64800,0.01600
,,,-0.00108800013,0.66400,0.02000
,,,-0.00108600013,0.67200,0.01000
,,,-0.00108400013,0.65600,0.02000
,,,-0.00108200013,0.66400,0.01000
,,,-0.00108000013,0.66400,0.01200
,,,-0.00107800000,0.65600,0.00800
,,,-0.00107600000,0.66400,0.02400
,,,-0.00107400000,0.64800,0.00800
,,,-0.00107200013,0.66400,0.01400
,,,-0.00107000013,0.64000,0.01200
,,,-0.00106800013,0.65600,0.01600
,,,-0.00106600013,0.64800,0.00600
,,,-0.00106400013,0.64800,0.01600
,,,-0.00106200000,0.64000,0.01200
,,,-0.00106000000,0.66400,0.01600
,,,-0.00105800000,0.64000,0.00800
,,,-0.00105600000,0.66400,0.01000
,,,-0.00105400000,0.66400,0.01000
,,,-0.00105200013,0.65600,0.00800
,,,-0.00105000013,0.67200,0.02400
,,,-0.00104800006,0.66400,0.01000
,,,-0.00104600006,0.64000,0.01400
,,,-0.00104400006,0.66400,0.01200
,,,-0.00104200000,0.66400,0.01200
,,,-0.00104000013,0.64800,0.01400
,,,-0.00103800013,0.66400,0.00800
,,,-0.00103600006,0.67200,0.01200
,,,-0.00103400006,0.66400,0.00600
,,,-0.00103200019,0.65600,0.01800
,,,-0.00103000019,0.67200,0.01000
,,,-0.00102800013,0.65600,0.01800
,,,-0.00102600013,0.67200,0.00600
,,,-0.00102400013,0.64800,0.01400
,,,-0.00102200013,0.65600,0.01000
,,,-0.00102000006,0.65600,0.02400
,,,-0.00101800006,0.65600,0.00800
,,,-0.00101600006,0.64800,0.01800
,,,-0.00101400006,0.65600,0.00600
,,,-0.00101200013,0.64800,0.01200
,,,-0.00101000013,0.66400,0.00600
,,,-0.00100800013,0.66400,0.00800
,,,-0.00100600006,0.65600,0.02200
,,,-0.00100400006,0.66400,0.02000
,,,-0.00100200006,0.64800,0.02200
,,,-0.00100000006,0.66400,-0.01200
,,,-0.00099800006,0.64800,0.01800
,,,-0.00099600000,0.64000,0.01000
,,,-0.00099400000,0.64000,0.02200
,,,-0.00099200013,0.64800,0.00800
,,,-0.00099000006,0.64000,0.01400
,,,-0.00098800006,0.64800,0.00800
,,,-0.00098600006,0.64800,0.01600
,,,-0.00098400006,0.66400,0.00800
,,,-0.00098200000,0.65600,0.01000
,,,-0.00098000000,0.64000,0.01200
,,,-0.00097800000,0.60800,0.01400
,,,-0.00097600006,0.68000,0.02200
,,,-0.00097400000,0.68800,0.01600
,,,-0.00097200000,0.72800,0.02200
,,,-0.00097000000,0.74400,0.01600
,,,-0.00096800006,0.72800,0.02000
,,,-0.00096600000,0.71200,0.01400
,,,-0.00096400000,0.69600,0.01400
,,,-0.00096200000,0.68000,0.01400
,,,-0.00096000006,0.68800,0.01600
,,,-0.00095800006,0.68000,0.01800
,,,-0.00095600013,0.66400,0.01600
,,,-0.00095400013,0.68000,0.02400
,,,-0.00095200006,0.66400,0.01200
,,,-0.00095000006,0.64000,0.02400
,,,-0.00094800013,0.66400,0.01800
,,,-0.00094600013,0.64000,0.02600
,,,-0.00094400006,0.65600,0.00800
,,,-0.00094200006,0.64800,0.03800
,,,-0.00094000006,0.65600,0.00800
,,,-0.00093800006,0.64800,0.02200
,,,-0.00093600006,0.63200,0.01000
,,,-0.00093400006,0.63200,0.01600
,,,-0.00093200006,0.64800,0.01000
,,,-0.00093000006,0.64800,0.01000
,,,-0.00092800006,0.64800,0.00800
,,,-0.00092600006,0.64000,0.00600
,,,-0.00092400006,0.63200,0.00
,,,-0.00092200006,0.64000,0.01400
,,,-0.00092000006,0.66400,0.01200
,,,-0.00091800006,0.64000,-0.00400
,,,-0.00091600013,0.64000,0.00200
,,,-0.00091400006,0.61600,0.00400
,,,-0.00091200006,0.64000,0.01000
,,,-0.00091000006,0.63200,0.01000
,,,-0.00090800013,0.63200,0.00
,,,-0.00090600006,0.61600,0.01400
,,,-0.00090400006,0.64000,0.02000
,,,-0.00090200006,0.62400,0.00800
,,,-0.00090000006,0.62400,0.01200
,,,-0.00089800000,0.62400,0.01800
,,,-0.00089600006,0.62400,0.01000
,,,-0.00089400006,0.61600,0.02000
,,,-0.00089200006,0.60000,0.01400
,,,-0.00089000000,0.61600,0.00400
,,,-0.00088800006,0.59200,0.01200
,,,-0.00088600006,0.61600,0.01600
,,,-0.00088400006,0.60000,-0.00400
,,,-0.00088200000,0.60000,0.01000
,,,-0.00088000006,0.60000,0.01800
,,,-0.00087800006,0.59200,0.00600
,,,-0.00087600006,0.59200,0.01800
,,,-0.00087400006,0.58400,0.01000
,,,-0.00087200006,0.58400,0.02000
,,,-0.00087000006,0.56000,0.00600
,,,-0.00086800006,0.54400,0.01400
,,,-0.00086600006,0.52800,0.01400
,,,-0.00086400006,0.60000,0.02800
,,,-0.00086200006,0.60800,0.01600
,,,-0.00086000000,0.58400,0.01000
,,,-0.00085800000,0.57600,0.01800
,,,-0.00085600006,0.57600,0.02400
,,,-0.00085400006,0.56000,0.01600
,,,-0.00085200000,0.56000,0.01800
,,,-0.00085000000,0.55200,0.00400
,,,-0.00084800006,0.58400,0.00400
,,,-0.00084600006,0.55200,0.03000
,,,-0.00084400000,0.58400,0.00200
,,,-0.00084200000,0.55200,0.01400
,,,-0.00084000006,0.56800,0.00400
,,,-0.00083800006,0.54400,0.02400
,,,-0.00083600006,0.56800,0.02000
,,,-0.00083400006,0.56000,0.01800
,,,-0.00083200006,0.56800,0.01000
,,,-0.00083000006,0.56000,0.01000
,,,-0.00082800006,0.56800,0.01000
,,,-0.00082600006,0.56000,0.01800
,,,-0.00082400006,0.56000,0.00400
,,,-0.00082200000,0.55200,0.01200
,,,-0.00082000006,0.56000,0.01000
,,,-0.00081800006,0.54400,0.00600
,,,-0.00081600013,0.53600,0.00
,,,-0.00081400006,0.54400,0.00400
,,,-0.00081200006,0.53600,0.00400
,,,-0.00081000006,0.52800,0.00600
,,,-0.00080800013,0.53600,0.00
,,,-0.00080600006,0.52800,0.01000
,,,-0.00080400006,0.52800,0.00600
,,,-0.00080200006,0.55200,0.00800
,,,-0.00080000006,0.54400,0.02200
,,,-0.00079800000,0.53600,0.01800
,,,-0.00079600006,0.52800,0.01800
,,,-0.00079400006,0.52800,0.00600
,,,-0.00079200006,0.52000,0.02400
,,,-0.00079000000,0.52000,0.01400
,,,-0.00078800006,0.50400,0.01600
,,,-0.00078600006,0.52000,0.00600
,,,-0.00078400006,0.52000,0.01600
,,,-0.00078200000,0.52800,0.00600
,,,-0.00078000006,0.50400,0.01800
,,,-0.00077800006,0.51200,0.00800
,,,-0.00077600006,0.49600,0.01400
,,,-0.00077400006,0.51200,0.01800
,,,-0.00077200006,0.49600,0.02400
,,,-0.00077000006,0.48800,0.01600
,,,-0.00076800006,0.49600,0.01200
,,,-0.00076600006,0.48000,0.02000
,,,-0.00076400006,0.46400,0.01800
,,,-0.00076200006,0.44800,0.01400
,,,-0.00076000000,0.43200,0.01200
,,,-0.00075800000,0.44800,0.02200
,,,-0.00075600006,0.52800,0.01000
,,,-0.00075400006,0.52000,0.00600
,,,-0.00075200000,0.51200,0.00400
,,,-0.00075000000,0.49600,0.01400
,,,-0.00074800006,0.49600,0.00400
,,,-0.00074600006,0.48000,0.02400
,,,-0.00074400000,0.47200,0.01000
,,,-0.00074200000,0.48000,0.01600
,,,-0.00074000006,0.47200,0.00400
,,,-0.00073800006,0.47200,0.01400
,,,-0.00073600006,0.48800,0.00200
,,,-0.00073400006,0.47200,0.01800
,,,-0.00073200006,0.48800,0.00400
,,,-0.00073000000,0.46400,0.01000
,,,-0.00072800006,0.47200,-0.00400
,,,-0.00072600006,0.46400,0.00600
,,,-0.00072400006,0.48800,0.01400
,,,-0.00072200000,0.45600,0.00400
,,,-0.00072000006,0.48000,0.01800
,,,-0.00071800006,0.45600,0.01000
,,,-0.00071600013,0.48000,0.00400
,,,-0.00071400006,0.45600,0.00
,,,-0.00071200006,0.45600,0.00400
,,,-0.00071000006,0.44800,0.00600
,,,-0.00070800013,0.45600,0.00400
,,,-0.00070600006,0.46400,0.01600
,,,-0.00070400006,0.45600,0.00800
,,,-0.00070200006,0.46400,0.01600
,,,-0.00070000006,0.44800,0.01000
,,,-0.00069800000,0.45600,0.01400
,,,-0.00069600006,0.44000,0.01200
,,,-0.00069400006,0.44800,0.01400
,,,-0.00069200000,0.44000,0.02200
,,,-0.00069000000,0.43200,-0.02200
,,,-0.00068800006,0.44000,0.00200
,,,-0.00068600006,0.44800,0.01200
,,,-0.00068400000,0.44000,0.01000
,,,-0.00068200000,0.41600,0.02400
,,,-0.00068000006,0.42400,0.01600
,,,-0.00067800006,0.43200,0.01800
,,,-0.00067600006,0.44000,-0.01200
,,,-0.00067400006,0.43200,0.00800
,,,-0.00067200006,0.43200,0.00
,,,-0.00067000006,0.42400,0.00800
,,,-0.00066800006,0.42400,0.00400
,,,-0.00066600006,0.42400,0.01800
,,,-0.00066400006,0.42400,0.00200
,,,-0.00066200006,0.43200,0.01600
,,,-0.00066000000,0.42400,0.01000
,,,-0.00065800000,0.42400,0.00600
,,,-0.00065600006,0.40800,0.00400
,,,-0.00065400006,0.41600,0.00600
,,,-0.00065200000,0.42400,0.00800
,,,-0.00065000000,0.43200,0.00600
,,,-0.00064800006,0.40800,0.00600
,,,-0.00064600000,0.43200,0.01600
,,,-0.00064400000,0.40800,0.00600
,,,-0.00064200000,0.43200,0.01200
,,,-0.00064000006,0.42400,0.01800
,,,-0.00063800000,0.42400,0.01000
,,,-0.00063600006,0.39200,0.00600
,,,-0.00063400006,0.40000,0.00800
,,,-0.00063200006,0.40800,0.03800
,,,-0.00063000000,0.40800,0.00400
,,,-0.00062800006,0.39200,0.00400
,,,-0.00062600006,0.40000,0.00800
,,,-0.00062400006,0.39200,0.00400
,,,-0.00062200000,0.39200,-0.02400
,,,-0.00062000006,0.40000,0.01200
,,,-0.00061800006,0.38400,0.00
,,,-0.00061600006,0.40800,0.01600
,,,-0.00061400006,0.39200,0.00600
,,,-0.00061200006,0.40000,0.01000
,,,-0.00061000006,0.38400,0.01200
,,,-0.00060800006,0.39200,0.02000
,,,-0.00060600006,0.38400,0.00600
,,,-0.00060400006,0.38400,0.00200
,,,-0.00060200006,0.38400,0.00400
,,,-0.00060000000,0.39200,-0.00200
,,,-0.00059800000,0.36800,-0.00200
,,,-0.00059600006,0.38400,-0.01000
,,,-0.00059400006,0.38400,0.00800
,,,-0.00059200000,0.37600,-0.00800
,,,-0.00059000000,0.38400,0.01200
,,,-0.00058800006,0.37600,0.00800
,,,-0.00058600006,0.37600,-0.01800
,,,-0.00058400000,0.39200,0.03200
,,,-0.00058200000,0.39200,0.00200
,,,-0.00058000006,0.36800,0.01000
,,,-0.00057800006,0.39200,0.00200
,,,-0.00057600006,0.38400,0.01200
,,,-0.00057400006,0.40000,0.01400
,,,-0.00057200006,0.36800,0.00600
,,,-0.00057000006,0.38400,0.00200
,,,-0.00056800006,0.35200,0.00600
,,,-0.00056600006,0.38400,0.00200
,,,-0.00056400006,0.36800,0.01200
,,,-0.00056200000,0.38400,0.00600
,,,-0.00056000000,0.36800,0.00600
,,,-0.00055800000,0.36800,0.00
,,,-0.00055600006,0.36000,-0.01400
,,,-0.00055400000,0.37600,0.00800
,,,-0.00055200000,0.36000,0.00400
,,,-0.00055000000,0.36800,-0.01800
,,,-0.00054800006,0.35200,0.00600
,,,-0.00054600000,0.36000,0.01200
,,,-0.00054400000,0.34400,-0.00400
,,,-0.00054200000,0.36000,0.00200
,,,-0.00054000006,0.34400,-0.01800
,,,-0.00053800000,0.36800,0.00200
,,,-0.00053600006,0.36000,0.01000
,,,-0.00053400006,0.37600,0.00400
,,,-0.00053200006,0.35200,-0.00200
,,,-0.00053000000,0.35200,-0.01000
,,,-0.00052800006,0.36000,0.00200
,,,-0.00052600006,0.36000,0.00
,,,-0.00052400003,0.36800,-0.00400
,,,-0.00052200003,0.36000,0.00200
,,,-0.00052000006,0.35200,0.00400
,,,-0.00051800003,0.36800,0.00
,,,-0.00051600009,0.36800,-0.00800
,,,-0.00051400006,0.35200,-0.00400
,,,-0.00051200006,0.34400,-0.00400
,,,-0.00051000003,0.34400,-0.01400
,,,-0.00050800009,0.33600,0.00
,,,-0.00050600006,0.35200,-0.00200
,,,-0.00050400006,0.34400,-0.00200
,,,-0.00050200003,0.36000,-0.00400
,,,-0.00050000003,0.34400,0.00400
,,,-0.00049800000,0.34400,0.00400
,,,-0.00049600006,0.33600,0.01200
,,,-0.00049400003,0.34400,-0.00400
,,,-0.00049200003,0.32800,0.00400
,,,-0.00049000000,0.34400,-0.02200
,,,-0.00048800003,0.31200,0.00400
,,,-0.00048600003,0.34400,-0.00400
,,,-0.00048400003,0.32800,-0.02000
,,,-0.00048200003,0.32000,-0.01800
,,,-0.00048000003,0.32000,0.00800
,,,-0.00047800006,0.32800,0.00600
,,,-0.00047600003,0.31200,-0.00800
,,,-0.00047400006,0.32000,0.00
,,,-0.00047200003,0.31200,0.00
,,,-0.00047000006,0.32000,0.00200
,,,-0.00046800003,0.31200,0.01000
,,,-0.00046600006,0.32000,0.00
,,,-0.00046400003,0.31200,0.00200
,,,-0.00046200006,0.32800,-0.01200
,,,-0.00046000003,0.30400,-0.02600
,,,-0.00045800006,0.34400,0.01200
,,,-0.00045600003,0.32800,-0.00200
,,,-0.00045400006,0.33600,-0.00800
,,,-0.00045200003,0.30400,-0.00400
,,,-0.00045000006,0.32800,-0.00400
,,,-0.00044800003,0.32000,-0.01200
,,,-0.00044600006,0.33600,-0.00400
,,,-0.00044400003,0.31200,-0.01800
,,,-0.00044200006,0.29600,-0.01400
,,,-0.00044000003,0.27200,-0.01000
,,,-0.00043800003,0.27200,-0.00200
,,,-0.00043600003,0.28000,-0.01600
,,,-0.00043400003,0.35200,-0.03000
,,,-0.00043200003,0.34400,0.01000
,,,-0.00043000003,0.33600,-0.02200
,,,-0.00042800003,0.31200,0.00800
,,,-0.00042600003,0.30400,-0.01000
,,,-0.00042400003,0.30400,0.03200
,,,-0.00042200003,0.31200,-0.01000
,,,-0.00042000003,0.31200,0.00400
,,,-0.00041800003,0.31200,-0.00800
,,,-0.00041600003,0.29600,0.00400
,,,-0.00041400003,0.30400,-0.01400
,,,-0.00041200003,0.28800,0.00200
,,,-0.00041000003,0.29600,-0.00200
,,,-0.00040800003,0.28000,0.00400
,,,-0.00040600003,0.29600,0.00
,,,-0.00040400003,0.28000,-0.01200
,,,-0.00040200003,0.29600,0.00200
,,,-0.00040000003,0.28000,-0.00200
,,,-0.00039800003,0.28800,0.00
,,,-0.00039600003,0.27200,0.00400
,,,-0.00039400003,0.29600,-0.00200
,,,-0.00039200003,0.28000,-0.02200
,,,-0.00039000003,0.28800,-0.03800
,,,-0.00038800000,0.28800,-0.00400
,,,-0.00038600003,0.29600,0.00
,,,-0.00038400000,0.28800,-0.00400
,,,-0.00038200003,0.29600,-0.01000
,,,-0.00038000000,0.28800,-0.01000
,,,-0.00037800003,0.30400,-0.00400
,,,-0.00037600000,0.28800,0.00
,,,-0.00037400003,0.28800,-0.01200
,,,-0.00037200000,0.29600,-0.01000
,,,-0.00037000003,0.29600,-0.01600
,,,-0.00036800000,0.28800,-0.00800
,,,-0.00036600003,0.28800,-0.04000
,,,-0.00036400000,0.29600,-0.00400
,,,-0.00036200003,0.29600,-0.00400
,,,-0.00036000003,0.28000,0.00
,,,-0.00035800006,0.28800,-0.00800
,,,-0.00035600003,0.27200,-0.01000
,,,-0.00035400006,0.28800,-0.01200
,,,-0.00035200003,0.28000,0.00600
,,,-0.00035000003,0.29600,-0.00400
,,,-0.00034800003,0.28000,-0.00400
,,,-0.00034600003,0.28000,0.00
,,,-0.00034400003,0.28000,-0.00200
,,,-0.00034200003,0.28000,-0.02000
,,,-0.00034000003,0.25600,-0.03200
,,,-0.00033800003,0.28000,-0.01400
,,,-0.00033600003,0.27200,-0.02600
,,,-0.00033400003,0.27200,-0.02000
,,,-0.00033200003,0.28800,-0.00200
,,,-0.00033000003,0.27200,-0.00200
,,,-0.00032800003,0.28000,-0.01000
,,,-0.00032600003,0.24800,-0.01200
,,,-0.00032400003,0.24800,-0.01800
,,,-0.00032200003,0.21600,-0.01000
,,,-0.00032000003,0.23200,-0.01600
,,,-0.00031800003,0.28800,-0.00800
,,,-0.00031600003,0.31200,-0.00200
,,,-0.00031400003,0.28800,-0.01600
,,,-0.00031200003,0.29600,-0.01600
,,,-0.00031000003,0.27200,-0.01200
,,,-0.00030800003,0.28000,-0.00400
,,,-0.00030600003,0.26400,-0.01000
,,,-0.00030400000,0.27200,-0.01200
,,,-0.00030200003,0.26400,-0.01800
,,,-0.00030000000,0.27200,-0.01400
,,,-0.00029800003,0.26400,-0.02600
,,,-0.00029600000,0.25600,-0.02200
,,,-0.00029400003,0.27200,-0.01800
,,,-0.00029200000,0.26400,-0.00400
,,,-0.00029000003,0.26400,-0.01800
,,,-0.00028800000,0.26400,-0.00400
,,,-0.00028600003,0.26400,-0.01800
,,,-0.00028400000,0.24800,-0.03200
,,,-0.00028200003,0.25600,-0.02200
,,,-0.00028000000,0.25600,-0.01000
,,,-0.00027800003,0.26400,-0.01600
,,,-0.00027600000,0.24800,0.00
,,,-0.00027400003,0.25600,-0.01400
,,,-0.00027200000,0.24000,-0.00400
,,,-0.00027000003,0.26400,-0.02600
,,,-0.00026800000,0.25600,-0.01400
,,,-0.00026600003,0.24800,-0.02000
,,,-0.00026400000,0.24800,-0.00800
,,,-0.00026200002,0.25600,-0.01800
,,,-0.00026000003,0.26400,-0.02200
,,,-0.00025800005,0.24800,-0.01600
,,,-0.00025600003,0.25600,-0.02000
,,,-0.00025400005,0.24800,-0.01600
,,,-0.00025200003,0.24000,-0.01600
,,,-0.00025000005,0.24000,-0.02400
,,,-0.00024800003,0.24800,-0.02600
,,,-0.00024600005,0.25600,-0.01400
,,,-0.00024400003,0.24800,-0.02200
,,,-0.00024200003,0.24000,-0.01800
,,,-0.00024000002,0.24000,-0.02800
,,,-0.00023800002,0.25600,-0.01000
,,,-0.00023600002,0.24000,-0.01200
,,,-0.00023400002,0.25600,-0.01000
,,,-0.00023200002,0.24800,-0.01600
,,,-0.00023000002,0.25600,-0.00800
,,,-0.00022800002,0.25600,-0.01000
,,,-0.00022600002,0.25600,-0.02600
,,,-0.00022400002,0.24000,-0.01600
,,,-0.00022200002,0.23200,-0.01600
,,,-0.00022000002,0.23200,-0.01800
,,,-0.00021800002,0.24000,-0.02200
,,,-0.00021600002,0.25600,-0.00200
,,,-0.00021400002,0.23200,-0.01800
,,,-0.00021200002,0.23200,-0.03600
,,,-0.00021000002,0.23200,-0.02000
,,,-0.00020800002,0.24000,-0.01800
,,,-0.00020600002,0.22400,-0.00400
,,,-0.00020400002,0.24000,-0.01600
,,,-0.00020200002,0.20800,-0.01400
,,,-0.00020000002,0.23200,-0.02200
,,,-0.00019800002,0.22400,-0.01400
,,,-0.00019600002,0.23200,-0.02200
,,,-0.00019400000,0.21600,-0.01000
,,,-0.00019200000,0.24000,-0.02000
,,,-0.00019000000,0.23200,-0.01000
,,,-0.00018800000,0.23200,-0.02600
,,,-0.00018600000,0.21600,-0.01400
