485,111.95,84.54,27.41,347,2379,0.7176,200.00,200.00,88.05,71.76,1.32,70.44
486,113.45,86.00,27.45,353,2382,0.7057,200.00,200.00,86.55,70.57,1.33,69.24
487,113.92,86.49,27.42,355,2380,0.7020,200.00,200.00,86.08,70.20,1.34,68.87
488,115.18,87.71,27.46,360,2383,0.6920,200.00,200.00,84.82,69.20,1.35,67.86
489,116.36,88.94,27.42,365,2380,0.6827,200.00,200.00,83.64,68.27,1.35,66.91
490,117.36,89.91,27.45,369,2382,0.6747,200.00,200.00,82.64,67.47,1.36,66.11
491,118.36,90.89,27.46,373,2383,0.6669,200.00,200.00,81.64,66.69,1.37,65.32
492,119.31,91.87,27.44,377,2381,0.6593,200.00,200.00,80.69,65.93,1.38,64.55
493,119.82,92.36,27.46,379,2383,0.6553,200.00,200.00,80.18,65.53,1.39,64.14
494,122.04,94.56,27.47,388,2384,0.6376,200.00,200.00,77.96,63.76,1.39,62.37
495,122.75,95.30,27.45,391,2382,0.6320,200.00,200.00,77.25,63.20,1.40,61.80
496,123.47,96.03,27.44,394,2381,0.6263,200.00,200.00,76.53,62.63,1.41,61.22
497,124.72,97.26,27.46,399,2383,0.6164,200.00,200.00,75.28,61.64,1.42,60.22
498,125.69,98.24,27.45,403,2382,0.6087,200.00,200.00,74.31,60.87,1.43,59.45
499,126.94,99.47,27.47,408,2384,0.5988,200.00,200.00,73.06,59.88,1.43,58.45
500,127.66,100.20,27.46,411,2383,0.5931,200.00,200.00,72.34,59.31,1.44,57.87
501,129.41,101.92,27.49,418,2385,0.5792,200.00,200.00,70.59,57.92,1.45,56.48
502,129.87,102.41,27.46,420,2383,0.5756,200.00,200.00,70.13,57.56,1.45,56.10
503,130.85,103.39,27.46,424,2383,0.5678,200.00,200.00,69.15,56.78,1.46,55.32
504,132.60,105.11,27.49,431,2385,0.5539,200.00,200.00,67.40,55.39,1.47,53.92
505,133.06,105.60,27.46,433,2383,0.5503,200.00,200.00,66.94,55.03,1.47,53.55
506,134.31,106.83,27.49,438,2385,0.5403,200.00,200.00,65.69,54.03,1.48,52.55
507,135.30,107.81,27.49,442,2385,0.5325,200.00,200.00,64.70,53.25,1.49,51.76
508,136.01,108.55,27.46,445,2383,0.5269,200.00,200.00,63.99,52.69,1.49,51.19
509,137.24,109.77,27.46,450,2383,0.5171,200.00,200.00,62.76,51.71,1.50,50.21
510,137.99,110.51,27.47,453,2384,0.5112,200.00,200.00,62.01,51.12,1.51,49.61
511,139.20,111.74,27.46,458,2383,0.5015,200.00,200.00,60.80,50.15,1.51,48.64
512,140.92,113.46,27.46,465,2383,0.4878,200.00,200.00,59.08,48.78,1.52,47.26
513,141.41,113.95,27.46,467,2383,0.4839,200.00,200.00,58.59,48.39,1.52,46.87
